time,h,theta,Temp
384.5,-300.4,0.1602,20.0
385.0,-302.67,0.1596,20.0
386.0,-308.44,0.1581,20.0
387.0,-314.1,0.157,20.0
388.0,-319.37,0.1558,20.0
389.0,-326.27,0.1544,20.0
390.0,-331.87,0.1532,20.0
391.0,-337.82,0.152,20.0
392.0,-343.47,0.1508,20.0
393.0,-349.45,0.1495,20.0
394.0,-355.95,0.1482,20.0
395.0,-361.9,0.1469,20.0
396.0,-367.27,0.1458,20.0
397.0,-372.82,0.1446,20.0
397.01,-372.86,0.1446,20.0
397.02,-372.91,0.1446,20.0
397.033,-372.98,0.1446,20.0
397.0499,-373.07,0.1446,20.0
397.0719,-373.18,0.1445,20.0
397.1004,-373.32,0.1445,20.0
397.1376,-373.51,0.1445,20.0
397.1858,-373.74,0.1444,20.0
397.2486,-374.04,0.1443,20.0
397.3321,-374.41,0.1443,20.0
397.4434,-374.87,0.1442,20.0
397.5825,-375.31,0.1441,20.0
397.7217,-375.52,0.144,20.0
397.8608,-375.42,0.1441,20.0
398.0,-374.89,0.1442,20.0
398.01,-374.9,0.1442,20.0
398.023,-374.84,0.1442,20.0
398.0399,-374.79,0.1442,20.0
398.0619,-374.69,0.1442,20.0
398.0904,-374.56,0.1442,20.0
398.1276,-374.36,0.1443,20.0
398.1758,-374.06,0.1443,20.0
398.2386,-373.58,0.1444,20.0
398.3232,-372.77,0.1446,20.0
398.436,-371.42,0.1449,20.0
398.577,-369.47,0.1453,20.0
398.7885,-366.44,0.1459,20.0
399.0,-363.61,0.1465,20.0
399.25,-360.82,0.1471,20.0
399.625,-357.92,0.1478,20.0
400.0,-356.07,0.1481,20.0
400.01,-355.91,0.1482,20.0
400.023,-355.88,0.1482,20.0
400.0399,-355.78,0.1482,20.0
400.0619,-355.69,0.1482,20.0
400.0904,-355.57,0.1482,20.0
400.1276,-355.43,0.1483,20.0
400.1758,-355.26,0.1483,20.0
400.2386,-355.06,0.1483,20.0
400.3232,-354.81,0.1484,20.0
400.436,-354.44,0.1485,20.0
400.577,-353.79,0.1486,20.0
400.7885,-351.9,0.149,20.0
401.0,-348.83,0.1496,20.0
401.25,-344.08,0.1507,20.0
401.5,-339.11,0.1517,20.0
401.75,-334.91,0.1526,20.0
402.0,-331.59,0.1533,20.0
402.3333,-328.84,0.1539,20.0
403.0,-329.18,0.1539,20.0
403.5,-330.93,0.1534,20.0
404.0,-333.58,0.1529,20.0
405.0,-341.13,0.1513,20.0
406.0,-348.75,0.1497,20.0
407.0,-356.88,0.148,20.0
408.0,-364.86,0.1463,20.0
409.0,-373.07,0.1445,20.0
410.0,-381.34,0.1428,20.0
411.0,-387.21,0.1417,20.0
412.0,-393.36,0.1407,20.0
413.0,-401.25,0.1396,20.0
414.0,-408.76,0.1384,20.0
415.0,-418.22,0.137,20.0
416.0,-428.24,0.1354,20.0
417.0,-437.72,0.134,20.0
418.0,-448.39,0.1324,20.0
419.0,-458.53,0.1308,20.0
420.0,-470.07,0.1291,20.0
421.0,-482.08,0.1272,20.0
422.0,-495.57,0.1256,20.0
422.007,-495.68,0.1255,20.0
422.0161,-495.81,0.1255,20.0
422.0279,-495.98,0.1255,20.0
422.0433,-496.2,0.1255,20.0
422.0633,-496.49,0.1255,20.0
422.0893,-496.85,0.1254,20.0
422.1231,-497.32,0.1254,20.0
422.167,-497.92,0.1253,20.0
422.2241,-498.7,0.1252,20.0
422.3017,-499.75,0.1251,20.0
422.4015,-501.11,0.125,20.0
422.5212,-502.73,0.1248,20.0
422.6808,-504.89,0.1245,20.0
422.8404,-507.04,0.1243,20.0
423.0,-509.19,0.1241,20.0
423.01,-509.32,0.1241,20.0
423.023,-509.49,0.124,20.0
423.0399,-509.72,0.124,20.0
423.0619,-510.01,0.124,20.0
423.0904,-510.38,0.1239,20.0
423.1276,-510.86,0.1239,20.0
423.1758,-511.48,0.1238,20.0
423.2386,-512.28,0.1237,20.0
423.3232,-513.36,0.1236,20.0
423.436,-514.77,0.1235,20.0
423.577,-516.53,0.1233,20.0
423.7885,-519.13,0.123,20.0
424.0,-521.71,0.1227,20.0
424.25,-524.74,0.1224,20.0
424.625,-529.2,0.1219,20.0
425.0,-533.63,0.1214,20.0
425.01,-533.75,0.1214,20.0
425.023,-533.9,0.1214,20.0
425.036,-534.04,0.1213,20.0
425.0529,-534.23,0.1213,20.0
425.0749,-534.48,0.1213,20.0
425.1034,-534.79,0.1213,20.0
425.1406,-535.19,0.1212,20.0
425.1888,-535.71,0.1212,20.0
425.2516,-536.37,0.1211,20.0
425.3347,-537.23,0.121,20.0
425.4456,-538.36,0.1209,20.0
425.5565,-539.48,0.1208,20.0
425.7043,-540.93,0.1206,20.0
425.8522,-542.37,0.1204,20.0
426.0,-543.78,0.1203,20.0
426.01,-543.88,0.1203,20.0
426.023,-544.02,0.1203,20.0
426.0399,-544.19,0.1202,20.0
426.0619,-544.44,0.1202,20.0
426.0904,-544.76,0.1202,20.0
426.1276,-545.19,0.1201,20.0
426.1758,-545.76,0.1201,20.0
426.2386,-546.53,0.12,20.0
426.3232,-547.59,0.1199,20.0
426.436,-549.03,0.1197,20.0
426.577,-550.88,0.1195,20.0
426.7885,-553.7,0.1192,20.0
427.0,-556.58,0.1189,20.0
427.25,-560.01,0.1185,20.0
427.625,-565.2,0.1179,20.0
428.0,-570.42,0.1174,20.0
428.01,-570.55,0.1173,20.0
428.02,-570.68,0.1173,20.0
428.03,-570.81,0.1173,20.0
428.04,-570.94,0.1173,20.0
428.05,-571.06,0.1173,20.0
428.063,-571.22,0.1173,20.0
428.076,-571.38,0.1173,20.0
428.0929,-571.58,0.1172,20.0
428.1098,-571.77,0.1172,20.0
428.1267,-571.97,0.1172,20.0
428.1487,-572.21,0.1172,20.0
428.1706,-572.46,0.1171,20.0
428.1992,-572.77,0.1171,20.0
428.2278,-573.07,0.1171,20.0
428.2649,-573.46,0.117,20.0
428.302,-573.84,0.117,20.0
428.3391,-574.21,0.1169,20.0
428.3874,-574.69,0.1169,20.0
428.4357,-575.15,0.1168,20.0
428.484,-575.61,0.1168,20.0
428.5485,-576.22,0.1167,20.0
428.613,-576.82,0.1167,20.0
428.6775,-577.41,0.1166,20.0
428.7581,-578.13,0.1165,20.0
428.8387,-578.84,0.1164,20.0
428.9194,-579.53,0.1164,20.0
429.0,-580.22,0.1163,20.0
429.01,-580.3,0.1163,20.0
429.023,-580.41,0.1163,20.0
429.0399,-580.56,0.1163,20.0
429.0619,-580.75,0.1162,20.0
429.0904,-580.99,0.1162,20.0
429.1276,-581.31,0.1162,20.0
429.1758,-581.72,0.1161,20.0
429.2386,-582.25,0.1161,20.0
429.3232,-582.97,0.116,20.0
429.436,-583.9,0.1159,20.0
429.577,-585.07,0.1158,20.0
429.7885,-586.74,0.1156,20.0
430.0,-588.27,0.1154,20.0
430.25,-589.89,0.1152,20.0
430.625,-591.93,0.115,20.0
431.0,-593.41,0.1148,20.0
431.3333,-594.44,0.1147,20.0
432.0,-594.45,0.1147,20.0
432.01,-594.65,0.1147,20.0
432.02,-594.64,0.1147,20.0
432.033,-594.67,0.1147,20.0
432.0499,-594.66,0.1147,20.0
432.0719,-594.67,0.1147,20.0
432.1004,-594.67,0.1147,20.0
432.1376,-594.68,0.1147,20.0
432.1858,-594.68,0.1147,20.0
432.2486,-594.68,0.1147,20.0
432.3321,-594.67,0.1147,20.0
432.4434,-594.64,0.1147,20.0
432.5825,-594.6,0.1147,20.0
432.7913,-594.5,0.1147,20.0
433.0,-594.36,0.1147,20.0
433.25,-594.09,0.1148,20.0
433.5,-594.15,0.1148,20.0
433.75,-594.2,0.1148,20.0
434.0,-594.19,0.1148,20.0
434.3333,-594.12,0.1148,20.0
435.0,-595.85,0.1146,20.0
435.01,-595.66,0.1146,20.0
435.023,-595.73,0.1146,20.0
435.0399,-595.71,0.1146,20.0
435.0619,-595.75,0.1146,20.0
435.0904,-595.76,0.1146,20.0
435.1276,-595.78,0.1146,20.0
435.1758,-595.78,0.1146,20.0
435.2386,-595.76,0.1146,20.0
435.3232,-595.72,0.1146,20.0
435.436,-595.65,0.1146,20.0
435.577,-595.55,0.1146,20.0
435.7885,-595.4,0.1146,20.0
436.0,-595.26,0.1146,20.0
436.01,-595.26,0.1146,20.0
436.023,-595.26,0.1146,20.0
436.0399,-595.26,0.1146,20.0
436.0619,-595.28,0.1146,20.0
436.0904,-595.32,0.1146,20.0
436.1276,-595.39,0.1146,20.0
436.1758,-595.5,0.1146,20.0
436.2386,-595.67,0.1146,20.0
436.3232,-595.96,0.1146,20.0
436.436,-596.41,0.1145,20.0
436.577,-597.04,0.1144,20.0
436.7885,-598.09,0.1143,20.0
437.0,-599.19,0.1142,20.0
437.25,-600.55,0.1141,20.0
437.5,-601.88,0.1139,20.0
437.75,-603.22,0.1138,20.0
438.0,-604.59,0.1136,20.0
438.3333,-606.56,0.1134,20.0
439.0,-610.07,0.113,20.0
439.5,-613.13,0.1127,20.0
440.0,-617.28,0.1124,20.0
440.01,-617.26,0.1123,20.0
440.023,-617.38,0.1123,20.0
440.0399,-617.51,0.1123,20.0
440.0619,-617.7,0.1123,20.0
440.0904,-617.95,0.1123,20.0
440.1276,-618.27,0.1123,20.0
440.1758,-618.69,0.1122,20.0
440.2386,-619.25,0.1122,20.0
440.3232,-620.03,0.1121,20.0
440.436,-621.09,0.1121,20.0
440.577,-622.49,0.1119,20.0
440.7885,-624.7,0.1118,20.0
441.0,-627.01,0.1116,20.0
441.25,-629.88,0.1114,20.0
441.625,-634.46,0.111,20.0
442.0,-639.2,0.1106,20.0
442.3333,-643.53,0.1103,20.0
442.6667,-646.84,0.11,20.0
443.0,-650.17,0.1098,20.0
443.5,-654.54,0.1094,20.0
444.0,-660.12,0.109,20.0
444.5,-666.01,0.1085,20.0
445.0,-672.12,0.1081,20.0
446.0,-684.89,0.1071,20.0
446.01,-684.96,0.1071,20.0
446.02,-685.07,0.1071,20.0
446.03,-685.19,0.107,20.0
446.04,-685.31,0.107,20.0
446.053,-685.46,0.107,20.0
446.0699,-685.65,0.107,20.0
446.0868,-685.84,0.107,20.0
446.1088,-686.08,0.107,20.0
446.1307,-686.32,0.107,20.0
446.1527,-686.56,0.1069,20.0
446.1813,-686.86,0.1069,20.0
446.2184,-687.25,0.1069,20.0
446.2667,-687.76,0.1068,20.0
446.3149,-688.25,0.1068,20.0
446.3632,-688.73,0.1068,20.0
446.4269,-689.37,0.1067,20.0
446.4906,-689.99,0.1067,20.0
446.5755,-690.81,0.1066,20.0
446.6604,-691.61,0.1065,20.0
446.7453,-692.41,0.1065,20.0
446.8726,-693.58,0.1064,20.0
447.0,-694.73,0.1063,20.0
447.01,-694.83,0.1063,20.0
447.02,-694.92,0.1063,20.0
447.033,-695.04,0.1063,20.0
447.0499,-695.2,0.1063,20.0
447.0719,-695.41,0.1062,20.0
447.1004,-695.68,0.1062,20.0
447.1376,-696.03,0.1062,20.0
447.1858,-696.5,0.1062,20.0
447.2486,-697.11,0.1061,20.0
447.3113,-697.72,0.1061,20.0
447.3974,-698.57,0.106,20.0
447.4835,-699.41,0.1059,20.0
447.5696,-700.26,0.1059,20.0
447.6557,-701.11,0.1058,20.0
447.7417,-701.95,0.1057,20.0
447.8278,-702.79,0.1057,20.0
447.9139,-703.63,0.1056,20.0
448.0,-704.45,0.1055,20.0
448.01,-704.54,0.1055,20.0
448.023,-704.67,0.1055,20.0
448.0399,-704.83,0.1055,20.0
448.0619,-705.03,0.1055,20.0
448.0904,-705.3,0.1055,20.0
448.1276,-705.64,0.1054,20.0
448.1758,-706.06,0.1054,20.0
448.2386,-706.59,0.1054,20.0
448.3232,-707.21,0.1053,20.0
448.436,-707.71,0.1053,20.0
448.577,-707.38,0.1053,20.0
448.7885,-703.11,0.1056,20.0
449.0,-691.54,0.1066,20.0
449.1667,-676.24,0.1077,20.0
449.3333,-655.25,0.1094,20.0
449.5556,-623.02,0.1119,20.0
450.0,-572.82,0.1171,20.0
450.3333,-545.66,0.1201,20.0
450.6667,-526.94,0.1222,20.0
451.0,-514.46,0.1235,20.0
451.01,-513.63,0.1236,20.0
451.023,-513.24,0.1236,20.0
451.0399,-512.59,0.1237,20.0
451.0619,-511.87,0.1238,20.0
451.0904,-510.93,0.1239,20.0
451.1276,-509.79,0.124,20.0
451.1758,-508.41,0.1242,20.0
451.2386,-506.76,0.1243,20.0
451.3232,-504.81,0.1246,20.0
451.436,-502.6,0.1248,20.0
451.577,-500.37,0.125,20.0
451.7885,-498.03,0.1253,20.0
452.0,-496.44,0.1255,20.0
452.01,-496.31,0.1255,20.0
452.023,-496.22,0.1255,20.0
452.0399,-496.09,0.1255,20.0
452.0619,-495.93,0.1255,20.0
452.0904,-495.73,0.1255,20.0
452.1276,-495.48,0.1256,20.0
452.1758,-495.17,0.1256,20.0
452.2386,-494.81,0.1256,20.0
452.3232,-494.37,0.1257,20.0
452.436,-493.88,0.1257,20.0
452.577,-493.39,0.1258,20.0
452.7885,-492.86,0.1259,20.0
453.0,-492.48,0.1259,20.0
453.01,-492.45,0.1259,20.0
453.023,-492.44,0.1259,20.0
453.0399,-492.43,0.1259,20.0
453.0619,-492.43,0.1259,20.0
453.0904,-492.45,0.1259,20.0
453.1276,-492.5,0.1259,20.0
453.1758,-492.59,0.1259,20.0
453.2386,-492.75,0.1259,20.0
453.3232,-493.05,0.1258,20.0
453.436,-493.57,0.1258,20.0
453.577,-494.38,0.1257,20.0
453.7885,-495.92,0.1255,20.0
454.0,-497.76,0.1253,20.0
454.25,-500.37,0.125,20.0
454.625,-506.17,0.1244,20.0
455.0,-512.94,0.1237,20.0
455.3333,-519.44,0.123,20.0
456.0,-533.08,0.1215,20.0
456.5,-543.5,0.1203,20.0
457.0,-553.72,0.1192,20.0
457.01,-553.96,0.1192,20.0
457.023,-554.2,0.1191,20.0
457.0399,-554.54,0.1191,20.0
457.0619,-554.95,0.1191,20.0
457.0904,-555.49,0.119,20.0
457.1276,-556.17,0.1189,20.0
457.1758,-557.04,0.1188,20.0
457.2386,-558.15,0.1187,20.0
457.3232,-559.62,0.1185,20.0
457.436,-561.54,0.1183,20.0
457.577,-563.89,0.1181,20.0
457.7885,-567.32,0.1177,20.0
458.0,-570.68,0.1173,20.0
458.01,-570.84,0.1173,20.0
458.023,-571.05,0.1173,20.0
458.0399,-571.33,0.1173,20.0
458.0619,-571.68,0.1172,20.0
458.0904,-572.15,0.1172,20.0
458.1276,-572.77,0.1171,20.0
458.1758,-573.58,0.117,20.0
458.2386,-574.63,0.1169,20.0
458.3232,-576.06,0.1167,20.0
458.436,-577.97,0.1165,20.0
458.577,-580.37,0.1163,20.0
458.7885,-583.97,0.1159,20.0
459.0,-587.57,0.1155,20.0
459.25,-591.81,0.115,20.0
459.625,-598.07,0.1143,20.0
460.0,-604.35,0.1136,20.0
460.3333,-609.97,0.113,20.0
461.0,-623.02,0.1119,20.0
461.5,-633.27,0.1111,20.0
462.0,-644.01,0.1103,20.0
462.01,-644.17,0.1102,20.0
462.02,-644.38,0.1102,20.0
462.03,-644.58,0.1102,20.0
462.04,-644.78,0.1102,20.0
462.053,-645.04,0.1102,20.0
462.066,-645.3,0.1102,20.0
462.0829,-645.63,0.1101,20.0
462.0998,-645.96,0.1101,20.0
462.1218,-646.39,0.1101,20.0
462.1503,-646.93,0.11,20.0
462.1789,-647.47,0.11,20.0
462.216,-648.17,0.1099,20.0
462.2532,-648.87,0.1099,20.0
462.3014,-649.76,0.1098,20.0
462.3497,-650.64,0.1097,20.0
462.398,-651.51,0.1097,20.0
462.4582,-652.59,0.1096,20.0
462.5356,-653.97,0.1095,20.0
462.613,-655.33,0.1094,20.0
462.6904,-656.68,0.1093,20.0
462.7936,-658.46,0.1091,20.0
462.8968,-660.22,0.109,20.0
463.0,-661.97,0.1089,20.0
463.1429,-664.38,0.1087,20.0
463.2857,-666.68,0.1085,20.0
463.4286,-668.92,0.1083,20.0
463.619,-671.84,0.1081,20.0
463.8095,-674.67,0.1079,20.0
464.0,-677.42,0.1076,20.0
464.3333,-681.85,0.1073,20.0
464.6667,-687.38,0.1069,20.0
465.0,-692.63,0.1065,20.0
465.5,-700.9,0.1058,20.0
466.0,-710.4,0.1051,20.0
466.5,-720.8,0.1043,20.0
467.0,-729.04,0.1036,20.0
467.01,-729.47,0.1036,20.0
467.023,-729.62,0.1036,20.0
467.0399,-729.95,0.1035,20.0
467.0619,-730.28,0.1035,20.0
467.0904,-730.73,0.1035,20.0
467.1276,-731.29,0.1034,20.0
467.1758,-732.0,0.1034,20.0
467.2386,-732.89,0.1033,20.0
467.3232,-734.06,0.1032,20.0
467.436,-735.55,0.1031,20.0
467.577,-737.33,0.103,20.0
467.7885,-739.88,0.1028,20.0
468.0,-742.34,0.1026,20.0
468.25,-745.19,0.1024,20.0
468.5,-748.63,0.1021,20.0
468.75,-752.29,0.1018,20.0
469.0,-756.1,0.1015,20.0
469.3333,-761.35,0.1011,20.0
470.0,-775.34,0.1,20.0
470.01,-775.67,0.1,20.0
470.017,-775.82,0.1,20.0
470.024,-775.97,0.1,20.0
470.031,-776.11,0.1,20.0
470.038,-776.25,0.1,20.0
470.045,-776.39,0.1,20.0
470.0541,-776.56,0.1,20.0
470.0632,-776.73,0.0999,20.0
470.0723,-776.89,0.0999,20.0
470.0841,-777.11,0.0999,20.0
470.0995,-777.38,0.0999,20.0
470.1149,-777.64,0.0999,20.0
470.1303,-777.91,0.0999,20.0
470.1456,-778.16,0.0999,20.0
470.1656,-778.5,0.0998,20.0
470.1856,-778.82,0.0998,20.0
470.2056,-779.14,0.0998,20.0
470.2256,-779.46,0.0998,20.0
470.2516,-779.87,0.0998,20.0
470.2776,-780.27,0.0997,20.0
470.3036,-780.67,0.0997,20.0
470.3296,-781.06,0.0997,20.0
470.3556,-781.45,0.0997,20.0
470.3894,-781.95,0.0997,20.0
470.4231,-782.44,0.0996,20.0
470.4569,-782.93,0.0996,20.0
470.4907,-783.43,0.0996,20.0
470.5245,-783.92,0.0995,20.0
470.5583,-784.41,0.0995,20.0
470.5921,-784.88,0.0995,20.0
470.6374,-785.51,0.0995,20.0
470.6827,-786.13,0.0994,20.0
470.7281,-786.74,0.0994,20.0
470.7734,-787.35,0.0994,20.0
470.8187,-787.95,0.0993,20.0
470.864,-788.54,0.0993,20.0
470.9094,-789.13,0.0993,20.0
470.9547,-789.71,0.0992,20.0
471.0,-790.29,0.0992,20.0
471.0439,-790.85,0.0992,20.0
471.0878,-791.5,0.0991,20.0
471.1318,-792.21,0.0991,20.0
471.1889,-793.15,0.099,20.0
471.246,-794.1,0.099,20.0
471.3214,-795.4,0.0989,20.0
471.3968,-796.71,0.0988,20.0
471.4973,-798.49,0.0987,20.0
471.623,-800.74,0.0986,20.0
471.8115,-804.11,0.0984,20.0
472.0,-807.34,0.0982,20.0
472.01,-807.51,0.0982,20.0
472.023,-807.73,0.0982,20.0
472.0399,-808.01,0.0982,20.0
472.0619,-808.37,0.0982,20.0
472.0904,-808.83,0.0982,20.0
472.1276,-809.42,0.0981,20.0
472.1758,-810.18,0.0981,20.0
472.2386,-811.13,0.098,20.0
472.3232,-812.33,0.098,20.0
472.436,-813.77,0.0979,20.0
472.577,-815.27,0.0978,20.0
472.7885,-816.85,0.0977,20.0
473.0,-817.88,0.0977,20.0
473.25,-818.39,0.0976,20.0
473.5,-818.2,0.0976,20.0
473.75,-817.71,0.0977,20.0
474.0,-816.97,0.0977,20.0
474.01,-816.95,0.0977,20.0
474.02,-816.93,0.0977,20.0
474.033,-816.9,0.0977,20.0
474.0499,-816.86,0.0977,20.0
474.0719,-816.82,0.0977,20.0
474.1004,-816.76,0.0977,20.0
474.1376,-816.7,0.0977,20.0
474.1858,-816.62,0.0977,20.0
474.2486,-816.54,0.0977,20.0
474.3321,-816.44,0.0977,20.0
474.4434,-816.36,0.0977,20.0
474.5825,-816.33,0.0977,20.0
474.7913,-816.47,0.0977,20.0
475.0,-816.83,0.0977,20.0
475.25,-817.55,0.0977,20.0
475.5,-819.44,0.0976,20.0
475.75,-821.99,0.0974,20.0
476.0,-824.92,0.0973,20.0
476.3333,-829.54,0.097,20.0
476.6667,-832.76,0.0968,20.0
477.0,-836.43,0.0966,20.0
477.5,-841.74,0.0963,20.0
478.0,-847.27,0.096,20.0
478.01,-847.36,0.096,20.0
478.023,-847.5,0.096,20.0
478.0399,-847.67,0.096,20.0
478.0619,-847.9,0.096,20.0
478.0904,-848.19,0.096,20.0
478.1276,-848.57,0.096,20.0
478.1758,-849.05,0.0959,20.0
478.2386,-849.68,0.0959,20.0
478.3232,-850.52,0.0959,20.0
478.436,-851.64,0.0958,20.0
478.577,-853.04,0.0957,20.0
478.7885,-855.17,0.0956,20.0
479.0,-857.34,0.0955,20.0
479.25,-859.98,0.0953,20.0
479.5,-863.6,0.0951,20.0
479.75,-867.71,0.0949,20.0
480.0,-872.09,0.0947,20.0
480.01,-872.24,0.0946,20.0
480.023,-872.46,0.0946,20.0
480.0399,-872.75,0.0946,20.0
480.0619,-873.11,0.0946,20.0
480.0904,-873.59,0.0946,20.0
480.1276,-874.2,0.0945,20.0
480.1758,-874.99,0.0945,20.0
480.2386,-876.02,0.0944,20.0
480.3232,-877.39,0.0944,20.0
480.436,-879.25,0.0943,20.0
480.577,-881.59,0.0941,20.0
480.7885,-885.13,0.0939,20.0
481.0,-888.7,0.0937,20.0
481.01,-888.87,0.0937,20.0
481.023,-889.09,0.0937,20.0
481.0399,-889.38,0.0937,20.0
481.0619,-889.76,0.0937,20.0
481.0904,-890.25,0.0936,20.0
481.1276,-890.89,0.0936,20.0
481.1758,-891.73,0.0936,20.0
481.2386,-892.85,0.0935,20.0
481.3232,-894.36,0.0934,20.0
481.436,-896.4,0.0933,20.0
481.577,-898.97,0.0932,20.0
481.7885,-902.84,0.0929,20.0
482.0,-906.77,0.0927,20.0
482.25,-911.5,0.0925,20.0
482.5,-917.16,0.0922,20.0
482.75,-923.3,0.0918,20.0
483.0,-929.69,0.0915,20.0
483.3333,-938.4,0.091,20.0
484.0,-956.99,0.0899,20.0
484.5,-971.64,0.0891,20.0
485.0,-982.22,0.0886,20.0
485.5,-991.27,0.0883,20.0
486.0,-1002.2,0.0879,20.0
486.01,-1002.11,0.0878,20.0
486.02,-1002.32,0.0878,20.0
486.03,-1002.54,0.0878,20.0
486.04,-1002.75,0.0878,20.0
486.05,-1002.95,0.0878,20.0
486.063,-1003.22,0.0878,20.0
486.0799,-1003.57,0.0878,20.0
486.1019,-1004.02,0.0878,20.0
486.1238,-1004.47,0.0878,20.0
486.1458,-1004.91,0.0877,20.0
486.1678,-1005.35,0.0877,20.0
486.1897,-1005.79,0.0877,20.0
486.2183,-1006.37,0.0877,20.0
486.2469,-1006.94,0.0877,20.0
486.284,-1007.68,0.0876,20.0
486.3211,-1008.42,0.0876,20.0
486.3583,-1009.15,0.0876,20.0
486.4065,-1010.1,0.0875,20.0
486.4548,-1011.05,0.0875,20.0
486.5031,-1012.02,0.0875,20.0
486.5528,-1013.02,0.0874,20.0
486.6166,-1014.29,0.0874,20.0
486.6805,-1015.56,0.0873,20.0
486.7444,-1016.82,0.0873,20.0
486.8296,-1018.48,0.0872,20.0
486.9148,-1020.14,0.0871,20.0
487.0,-1021.79,0.0871,20.0
487.01,-1021.98,0.0871,20.0
487.023,-1022.26,0.0871,20.0
487.0399,-1022.63,0.087,20.0
487.0619,-1023.13,0.087,20.0
487.0904,-1023.79,0.087,20.0
487.1276,-1024.68,0.087,20.0
487.1758,-1025.86,0.0869,20.0
487.2386,-1027.43,0.0869,20.0
487.3232,-1029.59,0.0868,20.0
487.436,-1032.54,0.0867,20.0
487.577,-1036.29,0.0865,20.0
487.7885,-1042.01,0.0863,20.0
488.0,-1047.75,0.0861,20.0
488.01,-1048.02,0.086,20.0
488.02,-1048.29,0.086,20.0
488.033,-1048.63,0.086,20.0
488.0499,-1049.07,0.086,20.0
488.0719,-1049.63,0.086,20.0
488.1004,-1050.37,0.086,20.0
488.1376,-1051.31,0.0859,20.0
488.1858,-1052.53,0.0859,20.0
488.2486,-1054.08,0.0858,20.0
488.3113,-1055.62,0.0857,20.0
488.3974,-1057.7,0.0857,20.0
488.4835,-1059.76,0.0856,20.0
488.5696,-1061.82,0.0855,20.0
488.6772,-1064.39,0.0854,20.0
488.8386,-1068.21,0.0853,20.0
489.0,-1072.02,0.0851,20.0
489.01,-1072.26,0.0851,20.0
489.023,-1072.57,0.0851,20.0
489.0399,-1072.98,0.0851,20.0
489.0619,-1073.51,0.085,20.0
489.0904,-1074.21,0.085,20.0
489.1276,-1075.12,0.085,20.0
489.1758,-1076.3,0.0849,20.0
489.2386,-1077.84,0.0849,20.0
489.3232,-1079.91,0.0848,20.0
489.436,-1082.67,0.0847,20.0
489.577,-1086.09,0.0846,20.0
489.7885,-1091.23,0.0844,20.0
490.0,-1096.41,0.0841,20.0
490.01,-1096.65,0.0841,20.0
490.02,-1096.88,0.0841,20.0
490.03,-1097.11,0.0841,20.0
490.04,-1097.34,0.0841,20.0
490.05,-1097.57,0.0841,20.0
490.063,-1097.86,0.0841,20.0
490.076,-1098.14,0.0841,20.0
490.089,-1098.43,0.0841,20.0
490.1059,-1098.79,0.0841,20.0
490.1228,-1099.15,0.084,20.0
490.1397,-1099.51,0.084,20.0
490.1617,-1099.97,0.084,20.0
490.1836,-1100.42,0.084,20.0
490.2122,-1101.01,0.084,20.0
490.2493,-1101.76,0.0839,20.0
490.2865,-1102.5,0.0839,20.0
490.3236,-1103.23,0.0839,20.0
490.3719,-1104.18,0.0838,20.0
490.4201,-1105.11,0.0838,20.0
490.4684,-1106.04,0.0838,20.0
490.5167,-1106.96,0.0837,20.0
490.565,-1107.88,0.0837,20.0
490.6133,-1108.79,0.0837,20.0
490.6617,-1109.69,0.0836,20.0
490.71,-1110.59,0.0836,20.0
490.7583,-1111.48,0.0836,20.0
490.8067,-1112.37,0.0835,20.0
490.855,-1113.25,0.0835,20.0
490.9033,-1114.12,0.0835,20.0
490.9517,-1114.99,0.0834,20.0
491.0,-1115.86,0.0834,20.0
491.01,-1116.04,0.0834,20.0
491.023,-1116.27,0.0834,20.0
491.0399,-1116.58,0.0834,20.0
491.0619,-1116.98,0.0833,20.0
491.0904,-1117.5,0.0833,20.0
491.1276,-1118.17,0.0833,20.0
491.1758,-1119.05,0.0833,20.0
491.2241,-1119.93,0.0832,20.0
491.2724,-1120.8,0.0832,20.0
491.3206,-1121.68,0.0832,20.0
491.3834,-1122.81,0.0831,20.0
491.445,-1123.92,0.0831,20.0
491.5067,-1125.03,0.083,20.0
491.5889,-1126.51,0.083,20.0
491.6917,-1128.4,0.0829,20.0
491.7945,-1130.3,0.0828,20.0
491.8972,-1132.19,0.0827,20.0
492.0,-1134.08,0.0827,20.0
492.1429,-1136.67,0.0826,20.0
492.2857,-1139.48,0.0825,20.0
492.4643,-1143.12,0.0823,20.0
492.7321,-1148.66,0.0821,20.0
493.0,-1154.23,0.0819,20.0
493.3333,-1161.14,0.0816,20.0
493.6667,-1169.49,0.0813,20.0
494.0,-1178.25,0.0809,20.0
494.5,-1191.38,0.0804,20.0
495.0,-1202.64,0.08,20.0
495.5,-1214.47,0.0795,20.0
496.0,-1223.79,0.0791,20.0
497.0,-1242.85,0.0785,20.0
498.0,-1261.95,0.078,20.0
499.0,-1285.17,0.0774,20.0
500.0,-1305.93,0.0768,20.0
501.0,-1331.93,0.076,20.0
501.01,-1332.21,0.076,20.0
501.023,-1332.55,0.076,20.0
501.0399,-1332.97,0.076,20.0
501.0619,-1333.48,0.076,20.0
501.0904,-1334.13,0.076,20.0
501.1276,-1334.92,0.076,20.0
501.1758,-1335.91,0.0759,20.0
501.2386,-1337.14,0.0759,20.0
501.3232,-1338.72,0.0759,20.0
